id;airtable_id;название;бренд;линейка;вкус;тип;формат_пакетов;крепость;категория_крепости;количество_пакетов;вес_нетто;страна;описание;фото_url;цена_безнал;цена_нал;закупочная_цена;активен;created_at;updated_at;тип_эффекта;тип_аромки;насыщенность_аромки;отдаёт_никотином;цвет_пакетов;влажность;текучесть;тип_материал;код_товара;аналоги_коды;популярность;рейтинг;категория
152;recOhuKlrhRwKqsui;FAFF 150 Шелковица;FAFF;150;Шелковица;;Слим;150;Крепкий;30;;;;;450.0;400.0;210.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;True;;Сухой;Течёт;Целлюлоза;FAFF_150;ARQA_PREMIUM150, DRYMOST_150, GUCCI_200, SIMPSONS_100;0;0.0;Снюс
153;recxW1yM0D3VNEL6T;FAFF 150 Сливочные вафли;FAFF;150;Сливочные вафли;;Слим;150;Крепкий;30;;;;;450.0;400.0;210.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Десерты;Терпкая;True;Коричневый;Сухой;Течёт;Целлюлоза;FAFF_150;ARQA_PREMIUM150, DRYMOST_150, GUCCI_200, SIMPSONS_100;0;0.0;Снюс
154;rec6UgWM6EF2KYX03;FAFF 150 Земляника, малина, полевые цветы;FAFF;150;Земляника, малина, полевые цветы;;Слим;150;Крепкий;30;;;;;450.0;400.0;210.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;True;;Сухой;Течёт;Целлюлоза;FAFF_150;ARQA_PREMIUM150, DRYMOST_150, GUCCI_200, SIMPSONS_100;0;0.0;Снюс
155;recGWKia9v80lntQn;FAFF 150 Фрутеллa;FAFF;150;Фрутеллa;;Слим;150;Крепкий;30;;;;;450.0;400.0;210.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Жвачки;Сладкая;True;;Сухой;Течёт;Целлюлоза;FAFF_150;ARQA_PREMIUM150, DRYMOST_150, GUCCI_200, SIMPSONS_100;0;0.0;Снюс
156;recNYth5Ew1Ffo2U8;FAFF 150 Яблоко, киви, кактус;FAFF;150;Яблоко, киви, кактус;;Слим;150;Крепкий;30;;;;;450.0;400.0;210.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;True;Белый;Сухой;Течёт;Целлюлоза;FAFF_150;ARQA_PREMIUM150, DRYMOST_150, GUCCI_200, SIMPSONS_100;0;0.0;Снюс
157;rec3aY1DroBrPYKVl;FAFF 150 Коктейль текила санрайз;FAFF;150;Коктейль текила санрайз;;Слим;150;Крепкий;30;;;;;450.0;400.0;210.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Терпкая;True;Белый;Сухой;Течёт;Целлюлоза;FAFF_150;ARQA_PREMIUM150, DRYMOST_150, GUCCI_200, SIMPSONS_100;0;0.0;Снюс
158;recvI28CgnSi5Rcib;FAFF 150 Жвачка с киви и клубникой;FAFF;150;Жвачка с киви и клубникой;;Слим;150;Крепкий;30;;;;;450.0;400.0;210.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Жвачки;Сладкая;True;;Сухой;Течёт;Целлюлоза;FAFF_150;ARQA_PREMIUM150, DRYMOST_150, GUCCI_200, SIMPSONS_100;0;0.0;Снюс
159;recvpTNVuFZMbpB3r;FAFF 150 Фанта;FAFF;150;Фанта;;Слим;150;Крепкий;30;;;;;450.0;400.0;210.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;True;;Сухой;Течёт;Целлюлоза;FAFF_150;ARQA_PREMIUM150, DRYMOST_150, GUCCI_200, SIMPSONS_100;0;0.0;Снюс
160;recJms4Ea1FS6seGp;FAFF 150 Мармеладные мишки;FAFF;150;Мармеладные мишки;;Слим;150;Крепкий;30;;;;;450.0;400.0;210.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Десерты;Сладкая;True;Красный;Сухой;Течёт;Целлюлоза;FAFF_150;ARQA_PREMIUM150, DRYMOST_150, GUCCI_200, SIMPSONS_100;0;0.0;Снюс
161;recWuwWND3P5wVhrg;FAFF 150 Персиковый чай;FAFF;150;Персиковый чай;;Слим;150;Крепкий;30;;;;;450.0;400.0;210.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Терпкая;True;Белый;Сухой;Течёт;Целлюлоза;FAFF_150;ARQA_PREMIUM150, DRYMOST_150, GUCCI_200, SIMPSONS_100;0;0.0;Снюс
162;recZMfB3SfnpREzDS;FAFF 150 Фруктовый лимонад;FAFF;150;Фруктовый лимонад;;Слим;150;Крепкий;30;;;;;450.0;400.0;210.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;True;;Сухой;Течёт;Целлюлоза;FAFF_150;ARQA_PREMIUM150, DRYMOST_150, GUCCI_200, SIMPSONS_100;0;0.0;Снюс
163;recLsrAF7IFlLRxhs;FAFF 150 Клубничное мохито;FAFF;150;Клубничное мохито;;Слим;150;Крепкий;30;;;;;450.0;400.0;210.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;True;;Сухой;Течёт;Целлюлоза;FAFF_150;ARQA_PREMIUM150, DRYMOST_150, GUCCI_200, SIMPSONS_100;0;0.0;Снюс
164;recZMoyzvrkBkPGkJ;FAFF 150 Редбулл и кола;FAFF;150;Редбулл и кола;;Слим;150;Крепкий;30;;;;;450.0;400.0;210.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;True;;Сухой;Течёт;Целлюлоза;FAFF_150;ARQA_PREMIUM150, DRYMOST_150, GUCCI_200, SIMPSONS_100;0;0.0;Снюс
165;recL6KVzE6SGusux2;FAFF SHOOTER CIRI - Дыня Киви;FAFF;SHOOTER;CIRI - Дыня Киви;;Слим;150;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;True;;Сухой;Течёт;Целлюлоза;FAFF_SHOOTER;ICEBURN_GHETTO, FAFF_150, ARQA_PREMIUM150, SIMPSONS_100, GUCCI_150;0;0.0;Снюс
166;recqZwlIgz714G6vB;FAFF SHOOTER DEMITRESCU - Арбуз, лимон и ананас;FAFF;SHOOTER;DEMITRESCU - Арбуз, лимон и ананас;;Слим;150;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Терпкая;False;;Сухой;Течёт;Целлюлоза;FAFF_SHOOTER;ICEBURN_GHETTO, FAFF_150, ARQA_PREMIUM150, SIMPSONS_100, GUCCI_150;0;0.0;Снюс
167;recrIzUEM54Prx7zF;FAFF SHOOTER PAYNE - Кислый лимонад;FAFF;SHOOTER;PAYNE - Кислый лимонад;;Слим;150;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Терпкая;True;;;Течёт;Целлюлоза;FAFF_SHOOTER;ICEBURN_GHETTO, FAFF_150, ARQA_PREMIUM150, SIMPSONS_100, GUCCI_150;0;0.0;Снюс
168;recZLAE96BqOJ1j8z;FAFF SHOOTER PRICE - Лесные ягоды и вишня;FAFF;SHOOTER;PRICE - Лесные ягоды и вишня;;Слим;150;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Терпкая;False;;Сухой;Течёт;Целлюлоза;FAFF_SHOOTER;ICEBURN_GHETTO, FAFF_150, ARQA_PREMIUM150, SIMPSONS_100, GUCCI_150;0;0.0;Снюс
169;recEKYzARNJpBzIa7;FAFF SHOOTER EZIO - Содовая с грушей;FAFF;SHOOTER;EZIO - Содовая с грушей;;Слим;150;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;True;;Сухой;Течёт;Целлюлоза;FAFF_SHOOTER;ICEBURN_GHETTO, FAFF_150, ARQA_PREMIUM150, SIMPSONS_100, GUCCI_150;0;0.0;Снюс
170;recbrLUq9QEKVqWBm;FAFF SHOOTER CLARKE - Лимонад с малиной и ягодами;FAFF;SHOOTER;CLARKE - Лимонад с малиной и ягодами;;Слим;150;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Терпкая;True;;Сухой;Течёт;Целлюлоза;FAFF_SHOOTER;ICEBURN_GHETTO, FAFF_150, ARQA_PREMIUM150, SIMPSONS_100, GUCCI_150;0;0.0;Снюс
171;recjDLRWcPecAXNfv;FAFF SHOOTER SIDOROVICH - Кислые мармеладные мишки;FAFF;SHOOTER;SIDOROVICH - Кислые мармеладные мишки;;Слим;150;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Десерты;Терпкая;True;Коричневый;Сухой;Течёт;Целлюлоза;FAFF_SHOOTER;CEBURN_GHETTO, FAFF_150, ARQA_PREMIUM150, SIMPSONS_100, GUCCI_150;0;0.0;Снюс
172;recKYjkBaYtz9CeED;FAFF SHOOTER VAULT BOY - Манго + Клюква;FAFF;SHOOTER;VAULT BOY - Манго + Клюква;;Слим;150;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Терпкая;False;Белый;Сухой;Течёт;Целлюлоза;FAFF_SHOOTER;ICEBURN_GHETTO, FAFF_150, ARQA_PREMIUM150, SIMPSONS_100, GUCCI_150;0;0.0;Снюс
173;recg6ZqwzRmpSahIJ;FAFF SHOOTER GERALT  - Спелая Вишня;FAFF;SHOOTER;GERALT  - Спелая Вишня;;Слим;150;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Терпкая;True;;Сухой;Течёт;Целлюлоза;FAFF_SHOOTER;ICEBURN_GHETTO, FAFF_150, ARQA_PREMIUM150, SIMPSONS_100, GUCCI_150;0;0.0;Снюс
174;recdg0AyH4HW1nAOm;FAFF SHOOTER CRATOS  - Банан + Кокос + Ананас;FAFF;SHOOTER;CRATOS  - Банан + Кокос + Ананас;;Слим;150;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Сухой;Течёт;Целлюлоза;FAFF_SHOOTER;ICEBURN_GHETTO, FAFF_150, ARQA_PREMIUM150, SIMPSONS_100, GUCCI_150;0;0.0;Снюс
175;recKNENDN57CC4lTv;FAFF SHOOTER STRAY - Червячки Харибо;FAFF;SHOOTER;STRAY - Червячки Харибо;;Слим;150;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Десерты;Сладкая;True;;Сухой;Течёт;Целлюлоза;FAFF_SHOOTER;ICEBURN_GHETTO, FAFF_150, ARQA_PREMIUM150, SIMPSONS_100, GUCCI_150;0;0.0;Снюс
176;recLT88tmSalFVYdz;FAFF SHOOTER FREEMAN - Малина + Мята + Клубника + Ягоды;FAFF;SHOOTER;FREEMAN - Малина + Мята + Клубника + Ягоды;;Слим;150;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;;Сухой;Течёт;Целлюлоза;FAFF_SHOOTER;ICEBURN_GHETTO, FAFF_150, ARQA_PREMIUM150, SIMPSONS_100, GUCCI_150;0;0.0;Снюс
177;recLBXRoRVybMmd1j;FAFF SHOOTER SILVERHAND - Гранат + Клубника + Малина + Грейпфрут;FAFF;SHOOTER;SILVERHAND - Гранат + Клубника + Малина + Грейпфрут;;Слим;150;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;True;;Сухой;Течёт;Целлюлоза;FAFF_SHOOTER;ICEBURN_GHETTO, FAFF_150, ARQA_PREMIUM150, SIMPSONS_100, GUCCI_150;0;0.0;Снюс
178;rec1yidtd0YqgxnAb;FAFF SHOOTER MORGAN - Манго-Дыня;FAFF;SHOOTER;MORGAN - Манго-Дыня;;Слим;150;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Сухой;Течёт;Целлюлоза;FAFF_SHOOTER;ICEBURN_GHETTO, FAFF_150, ARQA_PREMIUM150, SIMPSONS_100, GUCCI_150;0;0.0;Снюс
179;reccUmD38o5h2y6Dx;FAFF SHOOTER VAAS - Дабл ментол;FAFF;SHOOTER;VAAS - Дабл ментол;;Слим;150;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;Белый;Сухой;Течёт;Целлюлоза;FAFF_SHOOTER;ICEBURN_GHETTO, FAFF_150, ARQA_PREMIUM150, SIMPSONS_100, GUCCI_150;0;0.0;Снюс
180;recNQmcdDT2cMxQVX;FAFF SHOOTER DOOMGUY - Спелая земляника с нотками ананаса, малины и черной смородины;FAFF;SHOOTER;DOOMGUY - Спелая земляника с нотками ананаса, малины и черной смородины;;Слим;150;Средне-крепкий (к крепкому);30;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;True;;Сухой;Течёт;Целлюлоза;FAFF_SHOOTER;ICEBURN_GHETTO, FAFF_150, ARQA_PREMIUM150, SIMPSONS_100, GUCCI_150;0;0.0;Снюс
